Actual_Rainfall,Predicted_Rainfall
421.30000000000007,884.7237
1192.6,813.4292
1620.1,868.97064
1307.6,1033.9785
935.7999999999998,1135.7
904.4,1131.7794
822.1,1090.8242
1114.2,1026.1572
758.1999999999997,1031.6052
1214.0,989.2742
853.7,1019.14374
589.7,1006.99725
501.9,923.13794
401.7999999999998,816.4472
1097.4,709.52856
822.9000000000002,754.3404
1118.3,784.98267
672.7,860.9487
901.0000000000001,848.18823
941.3000000000001,859.3893
1534.5,876.94653
684.1999999999998,1012.60425
902.7,995.5408
1069.0,978.9423
1070.0,998.3867
568.6,1016.9208
550.5000000000001,942.9258
848.9999999999998,848.1893
637.2000000000003,827.1742
1160.2000000000005,788.16614
1005.8,849.56384
1316.3,894.1786
1478.0,996.11237
1179.0,1120.1782
911.1,1167.5336
641.5,1133.734
1088.7,1038.5831
890.3,1026.8657
713.9,1000.85846
1118.4,945.97736
705.6999999999997,962.5909
623.0,923.03723
764.6999999999997,854.43134
1024.4,816.09045
181.29999999999998,846.9877
401.0,736.66565
522.8,646.0144
185.7,594.78656
289.9,507.68936
540.4,444.17
509.5,440.29166
527.9000000000002,457.35138
586.4,479.34622
549.8000000000002,507.40314
140.29999999999998,523.2135
652.6,467.69022
751.8000000000003,486.4051
577.3000000000002,545.34106
245.80000000000004,577.6039
495.9,531.04425
886.6999999999999,511.79456
117.7,579.7712
445.1,520.4529
490.0,489.94992
598.0000000000001,484.54602
334.7000000000001,512.3333
204.9,489.18085
310.6,431.22714
340.7000000000001,394.4443
901.5,379.9263
639.5,473.88165
426.9,534.536
421.7,543.0411
450.19999999999993,525.1577
329.7000000000001,509.22516
492.4,474.04456
758.0000000000001,472.3293
398.3,531.3221
523.9999999999999,530.4832
371.1,533.3184
533.6,503.1266
345.9,503.34933
179.39999999999998,480.20682
356.6,422.00546
401.79999999999995,394.97864
342.2,393.29205
526.6,386.4844
717.5999999999997,410.40253
633.1,480.83908
473.3,534.2168
558.8,544.56726
247.6,552.6873
542.1999999999998,504.88348
473.6,502.87088
285.1,501.3926
400.90000000000003,465.71683
706.5,447.4029
599.8,492.3199
385.1,528.56476
738.9999999999999,516.7805
398.50000000000006,558.4723
551.7,545.5403
1020.9,549.25146
337.19999999999993,640.77545
753.0000000000001,618.021
371.8,641.76044
379.1,603.97565
539.5,552.0023
421.1999999999999,537.69727
326.50000000000006,518.3059
738.4000000000003,477.9465
314.6,519.53705
290.0,498.65463
835.6,451.55402
513.7,515.4857
222.1,536.44086
390.3,491.3802
184.69999999999996,462.41504
682.0,405.47055
625.4999999999999,442.46973
564.0999999999998,494.32822
488.50000000000006,523.8056
955.5000000000001,533.3394
635.9,619.8475
705.0,649.3487
401.19999999999993,674.0169
758.5,638.3996
443.70000000000016,653.6771
298.8,627.5776
298.50000000000006,559.6959
92.5,494.28433
752.3,404.6224
498.10000000000014,443.92773
407.9,466.6899
218.80000000000004,467.43573
600.7,423.85968
312.6,447.5644
872.8000000000003,431.22244
374.1,512.558
374.4,519.04987
600.1999999999998,498.6598
566.8000000000002,518.0804
380.8,532.6421
286.0,514.5023
510.20000000000016,471.4711
308.0,471.29898
686.2,443.15707
482.3,485.14355
631.5000000000001,497.26666
701.8,532.6592
890.8000000000002,579.8474
607.9000000000002,654.7694
596.8,673.0536
1119.9,670.0033
742.4000000000003,759.6505
323.7999999999999,787.58435
681.6,716.39496
383.9,689.63776
441.6,631.3644
483.00000000000006,581.5329
651.9999999999999,551.22217
2792.8,561.909
2674.0,999.02893
3084.2,1459.1696
2393.7000000000007,1904.0796
1682.9,2110.5518
2418.7999999999997,2078.7754
2766.5000000000005,2144.7969
2735.4999999999995,2292.9517
2860.5,2421.259
2544.0,2545.1084
2134.7,2573.066
2793.200000000001,2470.3018
2617.5,2506.8528
3464.6,2520.172
2525.8,2715.0383
3402.5999999999995,2706.8606
3430.9,2842.6174
1867.1999999999998,2974.0847
2851.8,2748.9614
1924.0,2717.77
2899.200000000001,2533.3088
2817.6,2568.898
2770.4,2611.8772
2444.2000000000007,2643.7
2305.2,2588.8694
3165.8,2512.7427
2747.0000000000005,2615.1956
3172.4999999999995,2642.851
2509.3,2759.5452
2845.8,2710.6624
3999.3,2727.338
2962.8999999999987,2983.3416
3343.4,3002.8796
3272.3,3066.069
2542.6,3105.2756
2783.3,2978.4446
3191.8999999999996,2895.7583
3495.5,2928.6655
2758.6,3034.7
3313.7,2980.638
1889.7,3027.5815
3279.3999999999996,2766.5667
3251.200000000001,2817.1592
2952.2,2894.533
3244.5000000000005,2902.1453
3359.0,2966.1426
3090.1000000000013,3043.69
3119.5999999999995,3045.1135
3213.700000000001,3038.6714
2929.2,3059.4783
2849.3,3012.0945
2521.9,2964.1665
3327.7,2839.6653
3790.4,2903.2205
3897.4,3086.56
3663.7,3269.4873
3123.5,3358.4702
4000.3,3298.4587
3588.6000000000013,3419.296
3027.800000000001,3443.4644
3921.0,3334.77
3485.200000000001,3425.4807
3606.8,3428.4126
3192.700000000001,3440.7507
3071.6,3356.8599
2427.6,3253.7268
2752.4,3035.946
2359.3,2922.335
3127.3,2756.3254
3596.5999999999995,2786.2183
2754.0,2948.5032
1873.0000000000002,2908.4348
2836.2,2669.1733
3086.7,2640.446
3515.4999999999995,2710.7493
3062.9,2878.8787
3103.4,2936.557
2885.5000000000005,2967.605
2509.2000000000007,2943.4956
2724.2,2827.6858
3124.7,2763.5166
2698.8,2815.4424
3814.5000000000005,2794.5967
2583.8,2992.8738
2968.5,2917.981
2127.6,2897.3145
2635.0000000000005,2714.9302
3293.0,2649.6135
2771.4,2757.8574
3568.0,2768.7832
2954.6000000000013,2928.7852
2840.4,2941.0547
3480.8,2909.8408
3179.7999999999997,2999.7424
2766.1,3039.1177
2920.8,2969.396
3027.2,2939.231
3234.6,2936.036
2912.099999999999,2977.4521
3133.2,2955.6858
2395.4,2967.008
2537.3,2832.2324
2842.2,2733.3594
2986.1,2716.4614
3615.800000000001,2753.7583
3482.2000000000016,2931.5725
3468.3,3062.0269
3053.0,3152.4038
2716.600000000001,3123.2126
3778.1,3014.4336
3825.2,3139.724
3018.4,3290.868
3523.9000000000005,3236.8948
2757.7,3272.4807
2081.8,3143.8137
3663.9,2875.2136
3443.4000000000005,2975.6062
769.1000000000001,3066.9841
784.0,2590.7087
837.9000000000004,2129.4878
603.6,1748.2921
537.6999999999998,1416.1456
744.3,1155.2137
815.1000000000001,991.14154
722.0,907.97723
755.2,849.44415
915.2000000000002,793.5978
544.5,788.008
764.9000000000003,757.02496
732.5,752.07886
1038.9,749.8925
907.8999999999999,809.3498
1072.4999999999998,851.39813
938.2000000000002,908.51025
438.2000000000001,934.0506
878.9,852.78564
600.3,836.95416
734.3000000000003,790.5481
805.1,773.193
680.9,777.09875
748.3000000000003,764.73114
661.7,758.4493
787.1999999999998,741.9214
925.0000000000001,746.16064
831.7,784.21594
690.4,812.7317
929.1,798.9729
1132.3,825.1631
1045.0,894.56067
1152.4,946.8984
858.4000000000003,1006.2532
818.9999999999999,999.0649
735.4999999999999,968.0128
914.4,918.6505
1126.3,906.10876
821.6999999999996,948.88184
893.3000000000003,943.083
774.3,934.1328
941.1999999999999,902.3864
993.1,903.2276
1086.0,921.8886
793.2999999999998,963.6014
1103.6,947.5858
905.6,977.27844
1016.2,974.95355
953.5,983.1327
932.5,985.3411
796.7000000000002,979.2462
683.4,947.907
893.6999999999997,891.43616
985.0,877.89185
981.1,896.26086
1233.7999999999995,923.41833
849.7999999999998,991.14453
1054.1,988.12
1118.9,1001.74133
885.8999999999999,1031.3938
1070.6,1015.6536
898.9999999999999,1026.4402
899.9000000000003,1011.0293
945.6,988.36536
790.6,976.55133
837.5000000000001,941.2723
913.2000000000004,911.7061
824.0000000000001,909.0954
984.1999999999999,893.99756
941.1999999999999,908.3617
773.3000000000003,923.4857
519.9,900.9386
980.6,826.768
911.7999999999998,836.56604
1040.6999999999996,856.8522
1025.9,902.38965
947.0999999999999,942.6604
883.7000000000002,957.9799
1026.7,952.4307
939.4999999999999,966.88727
929.8000000000001,969.28064
752.0,967.54596
918.6,933.4895
779.8000000000003,921.592
655.9999999999999,895.3029
644.3,844.5591
807.4999999999999,794.51373
976.5,785.3038
816.5,822.37103
1022.5000000000001,834.1426
880.7,876.2559
791.1000000000001,892.42267
1019.8999999999999,882.738
1021.5999999999999,907.8871
776.4,941.5459
975.2999999999996,925.5627
1000.9,935.21967
1101.1,953.8778
965.8,989.5733
701.5000000000001,1000.19183
784.9000000000003,948.44226
740.1999999999997,906.6085
772.5000000000001,867.68463
1029.5,840.0044
1221.4,870.3084
1395.6,951.5631
1040.4000000000003,1062.2408
916.8,1091.9792
941.9,1068.4265
1027.6,1041.1608
852.4999999999999,1036.9178
690.0000000000001,1004.9719
962.5,941.37463
838.0000000000001,931.3293
644.5,912.8364
906.2,857.6816
994.3,849.82355
908.8000000000001,879.11383
744.0999999999997,897.2392
1032.7,876.459
690.6000000000001,901.66235
505.8,873.74884
770.6999999999997,801.6698
557.9000000000002,775.4976
682.5,731.41644
892.7999999999998,714.40735
1134.1999999999996,744.4507
612.4,829.12854
488.40000000000003,816.8071
656.7,755.72754
989.0999999999999,718.9252
1001.5999999999999,764.25275
1177.9,829.27844
1168.2,917.1867
485.99999999999994,996.83075
662.8,927.00946
361.0,858.6157
562.4,746.0407
835.9,684.9838
764.9,701.1552
662.6999999999998,722.3961
604.9,718.4374
715.5,697.845
744.5999999999997,694.59186
825.5999999999999,703.7765
609.4000000000002,737.6915
640.3,727.1375
1088.6999999999996,714.8348
844.2,785.045
1122.9,819.4483
876.6,890.8176
922.0,913.9713
727.7,927.19434
738.3,897.12964
1072.7,862.3162
580.1999999999998,895.16046
855.6,852.0948
540.9,844.54956
1003.0,785.58167
852.4000000000001,813.2061
758.9000000000003,829.641
622.1999999999998,825.52124
848.7,788.6549
855.0,793.6263
946.4,810.8124
914.2,841.8328
657.5,872.0885
731.3999999999999,842.5842
545.9999999999999,819.4979
891.2,761.6862
899.7,772.3888
1151.3,804.28973
1037.3,884.9982
900.6000000000003,940.05206
1024.4,951.7672
950.3,971.1805
738.3000000000003,976.10516
959.0,938.61426
945.7,935.6278
1001.1,943.5641
780.5999999999997,958.98846
631.3,933.35095
747.1999999999997,869.61334
759.8,830.6711
712.3,809.8899
824.5999999999999,787.39294
910.8000000000001,790.824
607.9,819.67224
347.1,790.2297
871.3,701.2727
650.5,707.2512
1050.8,703.6782
622.9999999999999,772.7718
767.8,768.8965
784.8000000000003,770.5677
807.4000000000001,777.8227
812.8000000000003,788.21985
786.7,798.2259
636.5000000000001,805.1273
1187.7,783.1978
552.8,853.3785
575.5,823.69806
562.9000000000002,768.0217
786.1999999999998,719.5364
1169.9,720.27844
1068.4,809.04034
1198.1,888.34283
601.0,973.8352
726.6,931.6867
806.4000000000001,885.738
583.5999999999998,855.93085
809.4999999999999,804.6111
854.9,795.3079
790.3999999999999,809.5252
1126.6999999999996,813.2572
767.5,873.14813
684.5,873.47955
732.4,838.19574
722.0999999999997,815.3262
720.0,794.581
678.6,777.71063
940.4999999999999,760.2628
872.9000000000003,791.34595
714.6,819.31714
646.3,811.86163
668.8999999999999,778.2299
1011.7,752.89374
663.6999999999998,798.49396
526.6999999999998,790.9394
887.8999999999999,743.07446
548.9,759.4215
532.0999999999998,729.8543
949.1,685.02966
755.6,723.7569
1093.4,746.5527
749.0000000000001,823.20233
1229.4,836.2653
753.1,914.7044
941.9,913.2097
1191.3,923.9415
1010.7000000000004,979.49255
1243.5000000000002,1008.7775
1061.8,1067.9913
1294.1,1085.061
982.7,1135.5103
1013.9999999999999,1121.396
1052.6,1103.2894
1199.0,1088.1451
1199.7,1112.2872
1362.2,1138.9806
1396.8000000000006,1190.6266
801.5,1248.982
1212.5999999999997,1179.8071
578.3,1170.7018
1085.7,1055.9421
1109.9,1033.7417
941.3000000000001,1045.5063
994.2000000000004,1032.2421
941.1999999999996,1022.67444
1071.3,1006.43256
1167.4,1014.17584
1017.3,1046.0481
912.5000000000001,1056.7428
983.0999999999996,1032.1134
1404.1,1024.4158
1130.6,1095.3224
1502.2,1124.6113
1218.2999999999995,1210.0804
1158.0000000000002,1238.2247
1451.0,1234.4711
1319.2000000000005,1277.739
1460.9,1299.4937
881.8,1341.0055
1357.5,1268.2725
828.9999999999999,1269.4448
1341.6,1184.5037
1018.2,1195.4401
1367.7,1163.4297
1199.5999999999997,1197.5697
1172.9999999999998,1210.4097
1168.2,1206.2007
1182.7,1199.758
1398.3,1194.5746
793.6999999999997,1239.4167
1082.2,1165.3964
807.8000000000003,1135.9222
1137.8,1064.258
1100.4,1062.8485
1368.6999999999996,1069.4243
1124.6,1131.8031
1071.0,1150.3248
1172.1,1142.5149
1606.2999999999995,1148.0012
1065.1,1237.9102
1440.7,1236.5222
1152.6,1277.4791
1147.7,1270.4227
1010.7999999999996,1246.2534
743.6,1197.5995
1002.8,1097.6523
1128.2,1055.2423
922.9,1060.7681
992.9000000000001,1038.376
1240.5,1020.90094
882.2999999999998,1063.2264
740.9000000000003,1039.5074
1162.5,979.4255
840.8000000000003,998.8345
1324.0,978.28217
974.8000000000001,1044.2886
1068.0,1051.9525
1249.4,1058.8301
1087.3,1101.795
1042.4999999999998,1114.0605
1218.6,1104.3143
856.1000000000001,1129.0614
1240.5,1089.5931
810.6000000000001,1107.7225
876.9,1062.1742
1157.1,1013.0583
822.6000000000001,1031.495
1308.6,999.73975
997.8000000000001,1050.323
1504.7999999999995,1058.2024
838.7000000000002,1149.3757
1148.8000000000004,1116.2189
1023.1,1118.7864
1427.1,1101.1276
1077.4999999999998,1165.3547
854.9,1170.3741
1039.3,1112.6869
1061.8,1088.4641
1165.0,1075.8702
1105.2,1094.3583
1122.1,1099.6233
926.1,1112.8602
1018.5,1081.9412
731.9,1064.7909
1214.6,995.45795
1215.5,1021.4306
1167.0,1071.4911
866.6000000000001,1106.2864
770.8,1073.0493
1338.1,1007.7379
893.1,1054.6669
1107.8000000000004,1039.8145
1520.2,1053.0983
919.0,1149.4738
993.6,1138.5062
1163.8,1107.4183
803.0,1111.2166
1386.9,1056.027
923.9000000000003,1109.2253
1331.1,1094.3154
1492.4,1134.2303
1250.9,1220.7178
1394.6,1252.0851
1308.7999999999995,1286.4487
1488.8,1306.5663
1284.1,1350.7544
1407.3,1351.4254
1504.2999999999995,1369.2545
1226.9,1399.162
1234.7000000000005,1379.9767
1418.0,1346.9185
1455.9,1351.8965
1443.1,1376.8428
1727.6999999999991,1397.2544
1377.3,1469.79
1859.0,1470.3118
1203.4,1550.0891
1319.2,1502.8053
1308.8,1455.3226
1387.2000000000005,1417.8854
1334.3,1404.6753
1736.9999999999998,1388.2621
1634.8000000000006,1453.366
1537.2,1507.1346
1219.1,1524.995
1663.8000000000006,1472.679
1383.6,1492.8292
1466.9,1481.6652
1357.4,1477.6298
1650.8000000000006,1455.2417
1529.0,1489.1368
1269.1999999999996,1507.8247
1826.2,1463.6725
1616.6999999999996,1523.792
1505.8,1557.987
1480.4,1560.5491
1448.5,1543.3411
1005.1,1522.9392
1598.0999999999997,1417.5886
1644.9999999999998,1427.4904
1792.6,1471.2274
1585.5000000000007,1547.215
1599.1,1577.5691
1599.6999999999998,1585.9019
1491.7000000000005,1591.2551
1499.5,1573.9523
1292.2,1555.901
1411.6,1500.9187
1396.4,1475.509
1370.2,1451.3671
1193.8000000000004,1429.1277
1440.7,1375.9518
1557.0,1375.6552
1222.4,1411.026
1520.9,1383.7053
1544.3,1404.5669
1364.4000000000003,1437.8585
1973.9000000000003,1435.1366
1124.7,1541.3793
1337.1,1487.8428
1508.9,1446.7075
941.5,1451.3727
1087.0,1353.8136
1472.4,1276.3778
1168.0,1297.393
1172.5,1277.6028
1501.5000000000002,1252.4945
1533.8000000000006,1296.2633
1199.0000000000002,1349.0485
1467.3,1340.5178
951.0999999999997,1363.6199
1475.3000000000006,1289.515
1379.4,1312.1755
1465.3000000000006,1334.0212
1370.3000000000004,1364.7606
904.6,1378.1698
1495.4,1293.0629
1216.4,1308.4283
1197.3,1294.8363
1372.1,1276.5109
1254.7,1289.7523
1237.5,1293.046
1368.6,1281.7828
1142.8,1297.3042
1206.3000000000004,1271.9772
1187.2000000000005,1254.2104
1643.9,1242.9241
1220.9,1315.7877
1156.6,1320.4891
1205.4,1292.8126
1754.6000000000001,1268.965
1280.7,1359.6609
1187.1,1370.6544
1317.2000000000005,1339.0457
1332.6999999999996,1330.1797
1322.7,1330.5209
906.4,1331.9701
1600.0999999999997,1248.0991
990.4,1297.6848
1694.2,1254.8833
1144.7,1331.1567
1287.3,1311.7695
1317.8,1305.9312
1281.2,1309.5415
1108.6,1306.1993
956.7,1268.7334
1306.6,1200.3484
1302.6,1208.2324
1377.4,1225.6176
1420.0000000000002,1266.4596
1278.6,1303.5381
1117.7,1313.7751
1315.9,1279.8279
1124.5,1279.0392
993.7000000000002,1251.0121
1063.5,1197.8174
1316.1,1162.1874
860.0999999999999,1182.2585
795.0000000000001,1128.0797
1021.4,1050.3307
817.9000000000004,1023.15765
842.1999999999997,978.8426
867.5,943.46985
1254.7,919.0917
819.4000000000003,979.0136
903.6,969.8862
840.9000000000001,956.6707
1013.0999999999999,930.5053
1347.3,944.2975
1351.2999999999995,1029.8667
1289.6999999999996,1117.9414
778.0,1180.7755
1141.4,1125.0339
723.4000000000003,1116.2925
1015.2000000000004,1038.962
853.2000000000002,1018.7319
1126.3,985.35474
1181.9,1007.33923
1238.5,1049.7008
870.7,1097.4926
1052.9,1068.4529
1101.4,1058.5369
859.0999999999996,1070.7528
1222.8000000000004,1034.6145
1287.0,1067.1163
971.6,1120.575
1087.3,1112.1521
884.1000000000001,1106.264
751.2000000000003,1064.0721
1328.6999999999996,994.1301
892.1,1043.5151
1206.2000000000005,1031.2189
1070.3,1063.4928
1069.1,1079.2968
1026.4,1081.9457
879.8,1073.0706
977.7999999999998,1038.509
1155.8,1019.1455
991.6,1044.6478
970.2999999999995,1047.4849
1126.1,1032.1078
1024.5,1051.5195
1217.4,1052.3988
986.0,1087.5546
1096.2,1080.8677
916.6,1085.0891
990.0000000000001,1058.8549
1153.5,1041.2344
1379.0,1059.159
1408.6,1129.8938
1017.6999999999999,1207.1849
1605.4,1193.8015
1120.7,1273.4243
943.6999999999996,1266.4943
1119.3,1207.2441
1345.5,1176.4109
1023.9000000000004,1205.5054
1061.0,1182.3135
754.3,1154.7605
954.6999999999999,1070.9384
843.1999999999997,1025.6854
838.9999999999999,983.35645
1279.7,940.6449
1064.0,997.4834
1033.2,1031.1464
1028.4,1042.644
859.0000000000001,1042.8615
944.9,1012.18713
1192.4,992.9523
1090.1,1031.5554
1132.8,1056.4891
1038.2,1082.9218
934.2,1086.153
1014.8,1057.4607
929.3,1044.8553
888.5,1022.45386
1195.9,993.6813
785.3,1028.8816
967.6,996.0697
1009.9,981.87146
1079.8,986.12054
1164.9,1007.2516
1030.1,1046.693
1611.2999999999997,1058.737
1122.2,1171.1776
1000.9,1196.8799
869.7,1170.5175
1154.9,1106.2611
1352.0,1103.9917
1210.8000000000004,1154.0979
971.9000000000001,1182.4741
1310.6999999999996,1152.7406
825.1999999999997,1176.8505
992.3,1120.1823
1009.5,1076.6919
703.2,1056.366
1096.9999999999998,987.6671
873.8000000000003,993.36115
1221.6,973.611
1159.6,1015.1903
1099.4,1057.2281
1107.5,1081.5562
790.5,1092.8309
1712.5000000000002,1044.7795
861.8,1161.8986
1318.3,1140.0703
1120.4,1174.9017
875.1000000000001,1175.0812
1011.0000000000001,1123.0392
909.0,1087.4463
892.7,1046.1342
827.7,1008.32837
630.4000000000002,965.95746
1283.5,896.5808
526.7,943.78864
724.8000000000003,887.11816
855.2999999999997,838.16315
843.6000000000001,829.6903
982.8,834.5511
769.5000000000001,865.8773
975.7999999999997,860.6244
662.0,883.87305
743.8,852.9224
732.1000000000001,828.79706
1083.4,801.0867
1022.0,855.15094
1162.6999999999996,906.4298
1205.9,973.0341
554.8,1040.3864
894.4999999999999,969.62695
436.8,939.678
1003.4000000000001,838.6428
767.7,845.7334
786.3,837.86194
944.4,830.4125
1167.8999999999996,850.1828
763.5,919.108
1005.6,910.707
1006.3000000000001,926.8327
790.6999999999997,955.0425
835.9,933.8893
1183.0,917.5636
949.9000000000001,963.37585
1396.1,979.7931
927.9999999999999,1068.3608
898.5000000000001,1069.34
1156.9,1037.8307
866.0,1057.8358
1175.4,1029.1094
740.0999999999997,1051.8947
1082.6,1004.8368
594.4000000000002,1010.0685
906.9999999999999,933.57947
899.3999999999999,910.50586
960.4000000000001,900.257
1027.5,914.30347
822.8999999999999,943.6296
1005.4999999999999,929.9435
915.0,945.0869
1038.6,944.0364
761.4,968.10333
900.8,936.7012
729.7999999999997,928.30725
1272.0,890.5015
928.4,955.2897
1203.2,972.16705
1120.6,1023.35046
983.2000000000002,1061.5614
1113.8000000000004,1059.4764
1224.1999999999996,1073.1296
839.5,1108.2279
1146.6,1072.8577
1138.7,1080.1193
1010.2,1099.37
887.5,1087.0115
778.8000000000003,1050.8583
970.9999999999999,989.6401
942.1000000000001,971.2255
748.5,964.5122
1047.1,923.6453
970.2,936.07465
729.1999999999997,952.15173
670.8,915.239
1042.4,860.1764
830.1999999999998,881.425
1215.7,882.3595
1035.7,950.501
808.5000000000001,988.69196
1311.8,968.64374
791.7,1033.3822
922.5,1007.2399
1143.8,986.90796
933.2,1016.74255
1497.4,1015.0644
742.6,1108.2664
785.8,1069.9937
1007.3000000000001,1005.0027
977.0,990.2861
1544.8,989.1445
1161.0000000000002,1094.348
1425.4999999999998,1143.8286
848.9999999999998,1215.1313
863.5000000000002,1165.6625
885.6,1098.7769
975.8999999999999,1036.7535
1285.9,1015.9625
986.8,1066.4844
855.8999999999999,1068.2961
1093.1,1032.061
863.6,1030.3646
1077.9,1002.10406
922.1999999999999,1007.4828
765.3,999.5947
963.3000000000001,956.8522
667.1,949.28577
1163.0,896.78174
1052.9,931.3326
843.3,969.20087
1035.3,960.69495
666.2000000000003,973.3758
1276.5,923.7897
753.1,977.4411
1008.6,954.7961
1348.7000000000005,963.36163
746.4,1041.7731
857.1999999999996,1014.5732
1043.4,976.36224
815.6999999999997,981.0931
714.0,956.245
818.3999999999997,905.1417
1138.1999999999996,880.55176
433.40000000000003,920.5379
703.1999999999997,847.78516
912.7,800.0158
640.4,805.7577
617.1999999999998,783.7521
870.6999999999997,748.60315
1001.2,761.90106
590.6,815.72876
745.5,794.1994
616.3,781.0419
678.3999999999999,746.0721
923.0000000000001,731.85486
1047.2,766.2218
933.1,831.5657
646.1,876.0367
890.5000000000001,850.5157
674.8,852.0719
743.6000000000001,821.0773
770.2,804.1027
515.8000000000002,796.05225
684.3,746.85925
865.5,724.1726
682.5000000000001,745.5419
682.0,741.7813
711.1999999999997,732.3306
696.6999999999997,731.0642
995.5,725.77136
719.1,779.8636
635.8000000000002,788.2889
678.2,765.37396
611.4,748.3384
782.3,720.96515
695.5999999999997,726.16034
775.3999999999999,727.2282
674.5,740.5887
798.2,736.05774
904.6,750.2045
653.3000000000002,784.1608
536.9,775.0227
1036.7,732.28906
917.6,780.13116
604.0000000000001,825.84265
953.6999999999999,800.54565
624.4,825.971
608.7,799.2558
826.5999999999999,760.1867
510.8999999999999,763.7205
538.4000000000002,720.23035
701.4000000000003,678.46497
795.6,675.5175
785.2000000000002,696.67474
816.4,722.859
930.8000000000001,754.16
571.8,797.2257
808.2000000000002,773.762
635.6999999999998,777.288
744.2,754.1322
651.4,751.8887
816.1999999999997,737.5215
709.0,751.13586
791.5999999999997,750.54456
596.1999999999998,761.4927
904.0999999999999,737.0368
737.8000000000003,762.63434
623.9999999999999,772.4603
842.3,749.6822
776.4,765.1844
621.1999999999998,775.3842
826.0999999999997,754.3724
689.4000000000003,763.7731
728.3000000000003,757.3591
1041.5,752.93365
817.0000000000001,811.5372
866.5,831.64996
869.0999999999997,848.6536
813.5,862.6938
573.5999999999998,859.8679
785.3,809.3979
595.4,795.1183
943.0,756.2739
733.0,784.5216
685.9,787.63806
580.9,769.91626
769.4,733.5904
842.1999999999997,731.85675
693.6000000000001,755.1366
930.6999999999999,754.2843
967.6,792.91504
596.1,840.04333
886.8999999999999,813.8777
690.5,820.3171
874.3,802.98236
1277.6999999999996,815.6027
835.0999999999998,912.6626
947.9000000000001,929.68353
537.1999999999998,941.0117
871.3,873.4449
924.6,854.6622
615.3000000000002,865.20905
725.4000000000003,828.5442
741.7,800.0234
1066.4,786.09094
638.1,837.25824
980.6,814.0677
797.9000000000001,843.6147
688.3,846.0502
963.5,824.24603
738.2,845.4549
715.1,834.42993
762.5999999999997,814.9459
551.8999999999999,802.91516
1047.1,756.439
555.4,797.2118
834.5,771.2643
960.4000000000001,775.6425
1138.4,816.26227
1163.8,894.23395
663.3,969.69794
821.1000000000001,938.5303
990.0999999999999,911.3131
885.6,922.1392
765.0,925.2063
954.5,896.0927
943.6,906.4714
815.0999999999999,919.3128
904.0999999999999,905.911
879.0000000000001,902.5782
953.3,898.6926
988.6,915.06085
897.5,936.9932
948.3,937.9544
871.8000000000003,944.09607
1028.6,937.06067
1154.3,954.5681
979.3,1001.0284
1080.3,1015.00244
834.1000000000001,1034.5391
895.2000000000002,1005.9011
1013.5,979.53345
815.7,981.3332
830.0,954.74963
970.9000000000001,926.5414
977.7,930.9167
1275.4,943.2806
1039.8,1011.59125
1109.8,1040.4854
1010.9,1063.7777
839.6999999999998,1065.3754
893.8,1026.2875
944.5,992.3208
1020.0,978.7426
782.9999999999999,987.02496
1055.8,953.6237
1178.5000000000002,966.4515
1006.8,1010.6178
847.3000000000003,1026.4497
1187.4,998.78357
1227.6,1029.9606
784.0,1081.6588
1294.1,1043.18
939.4000000000001,1083.2981
906.6,1069.989
840.4999999999999,1040.7974
747.5,996.0512
854.9999999999999,937.63007
716.2,908.8658
968.0000000000001,869.11865
1016.3,876.2161
1060.6,906.2532
989.8,950.6448
867.0,969.40845
852.4999999999999,960.0011
894.3,940.24554
1013.8,929.8519
910.8000000000001,947.6936
941.6,949.3599
1072.6999999999996,953.76245
910.6000000000001,979.63586
921.7,976.66296
1166.9,967.60004
899.1999999999999,1006.1766
789.4000000000002,1001.3969
961.8,963.7587
942.0,955.84247
1047.6,953.4017
1093.3,974.70575
858.7,1006.7721
652.8,989.7864
923.7,925.35547
859.0000000000001,909.37067
1246.0,896.0765
998.9,963.50525
1103.3,994.7672
709.2,1026.7046
1046.0,978.9173
678.8000000000002,979.6847
1007.9,925.25616
1023.7,929.7475
1063.4,955.2967
953.0,985.6322
963.3999999999999,992.4074
837.1999999999997,988.34265
856.6999999999997,962.5084
903.2,936.65405
954.8000000000001,929.4147
918.8,933.2793
1082.3,938.4674
905.9000000000001,968.665
843.4,968.23944
1069.3,946.6367
950.5,967.2024
1079.8,973.17084
922.6,999.7081
972.2,996.53
483.50000000000006,994.3265
317.99999999999994,900.43665
348.5,767.35785
1037.6,650.6853
1365.4,691.0341
927.8,835.7171
1067.1,897.14417
1203.4,950.03674
928.5,1014.6152
1095.3000000000004,1020.20355
926.7000000000002,1038.4413
636.2,1030.708
742.0,962.0164
913.0,907.65393
1204.6,892.56506
535.2,946.8763
972.9999999999999,890.7049
3056.8,891.0062
3699.2,1315.4471
3317.4000000000005,1916.1089
3141.1,2343.134
2652.4,2600.59
2836.0000000000005,2664.3687
3535.2,2713.9226
3655.500000000002,2895.0596
3173.0000000000005,3082.7332
3020.8,3134.4282
2522.300000000001,3115.4768
3396.1,2961.9634
2836.2,3003.8325
3872.8,2952.8718
2648.9,3125.0757
3467.8,3033.2532
3424.0,3097.14
2510.9,3149.85
2918.1000000000013,2997.3357
2789.200000000001,2938.6953
3007.4,2877.9727
3332.6000000000017,2883.1484
3681.1000000000004,2957.4229
3528.8,3110.0845
